DTMNFR;ORGAO;TIPO;SIGLA;SIMBOLO;NOME_LISTA;NUM_ORDEM;NOME_CANDIDATO;PARTIDO_PROPONENTE;INDEPENDENTE
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;181;Cátia Alexandra Freitas da Costa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;182;Maria Carlota Ferreira Barbóz;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;183;Jorge André Nunes Dourado Dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;184;Vânia Carina Carrusca Guerreiro do Nascimento Ferreira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;185;Paulo Alexandre Baptista Manuel;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;186;Sérgio Bruno Gonçalves da Silva Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;187;Liliana Sofia Filipe dos Santos Van Der Elst;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;188;João Alexandre Henriques Dias;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;189;Beatriz Belmonte Pereira Mouronho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;190;Matilde Pereira Carrão;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;191;Pedro Jorge Matos Pimenta;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;192;João Pedro Cardoso Alves Pinto;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;193;Ana Carina de Jesus Pereira Marques Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;194;Nuno Miguel da Silva Nóbrega Batista;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;195;Orlando Jorge Alves Henrique Cerejeira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;196;Marta Sofia Silveira de Araújo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;197;Luis Filipe do Carmo Arcângelo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;198;João Carlos Guimarães Barbosa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;199;Maria Inês Simões Sanches;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;200;Maria Ivone Moreira Madaleno Cordeiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;201;Gonçalo Filipe Lima e Castro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;202;Maria Fátima Lopes Rodrigues Mendes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;203;Ana Patrícia Antunes Fernandes Cordeiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;204;João Daniel Marques Pereira da Conceição Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;205;Vânia Sofia Pereira Simões;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;206;Luci Marina Pereira Simões Sanches;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;207;Dinis Manuel Caixeirinho Tomé;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;208;Paula Cristina de Oliveira Martins Pilau;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;209;Domingos Emanuel Marques Azevedo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;210;Francisco José Luís Simões;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;211;Jefferson Eduardo De Oliveira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;212;Geiziely Glicia Fernandes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;213;Joana Sales de Campos Vieira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;214;Martim de Freitas Gordinho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;215;Pedro Miguel Celestino Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;216;Sílvia Cristina dos Santos Pais;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;217;Diogo Miguel da Silva Mira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;218;Sérgio Rúben Lourosa Alves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;219;Inês Duarte Aleixo Lourenço de Oliveira Gomes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;220;Tânia Alexandra Martins Liberato;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;221;João Ricardo de Paiva Teixeira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;222;Luís António Pinto Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;223;Filipa Lourenço Cruz;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;224;Lúcia Maria Pires Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;225;João Pedro Barbosa de Carvalho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;226;Matias Aleixo Tomé dos Santos Feijoo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;227;Ana Furtado Rodrigues Nunes de Oliveira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;228;Maria Cristina Gonçalves Antunes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;229;Carlos Manuel Jesus Filipe;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;230;Tiago Henrique Carvalho Simões;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;231;Matilde Lameira Porto;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;232;Marisa Alexandra Serrano Santos Rosa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;233;Vasco Manuel Bilreiro Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;234;Sonia Patrícia Jacinto Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;235;Tiago Pires Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;236;Paulo Renato Costa Figueiredo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;237;Ana Sofia Silva Rocha Marques;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;238;Guilherme Pires Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;239;António Cláudio da Silva Cardoso;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;240;Ana Nicole Spínola Soares;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;241;José António Espírito Santo Rocha;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;242;Paulo Jorge Augusto Rodrigues;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;243;Joana Rodrigues Mortágua;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;244;Rafael de Freitas Gordinho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;245;Sandra Mestre da Cunha;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;246;Clara Martinho Rodrigues;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;247;Manuel José Dias Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;248;Inês Margarida do Valle Araújo Saraiva Wemans;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;249;Anabela Augusta Dias de Almeida Mangas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;250;Henrique Braz Falcão Ferreira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;251;José Luís Damas de Carvalho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;252;Joana Aleixo Deus;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;253;Fátima Maria Silva Nogueira Marras;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;254;Francisco Gomes Falcão Ferreira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;255;Maria Amélia de Jesus Pardal;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;256;José Alberto Azevedo Lourenço;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;257;Nuno Miguel Carapinha Terenas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;258;Ana Margarida Figueiredo Alves Luna de Carvalho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;259;João Eduardo Alves de Moura Geraldes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;260;Ana Luísa Abílio Rodrigues de Carvalho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;261;Vasco Ramiro Rodrigues Gonçalves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;262;Sónia Tchissole Pires da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;263;Mário Bruno da Silva Ferreira Pinheiro de Magalhães;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;264;Antonio José Olaio da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;265;Catarina de Matos Pé-Curto;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;266;Bruno Ramos Dias;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;267;Ivo Rúben Correia Serra;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;268;Andreia Sofia Fernandes Egas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;269;João Branco da Costa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;270;Ana Sofia Rodrigues Marcos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;271;Nuno Miguel Macedo Marques Vitorino;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;272;Carla Sandra Silva Barroso;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;273;Fernanda Balbina de Oliveira Duarte Leitão;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;274;Luís Manuel Serol Barradas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;275;Ana Marta da Palma Tavares;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;276;Davide José Drumond Freitas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;277;Félix Alexandre de Oliveira Magalhães;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;278;Liliana Dâmaso Garrett;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;279;Sérgio Fidalgo Carvalho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;280;Ana Sofia Cardoso Maria;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;281;Joana Tavares Reis Raposo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;282;Carlos Fernando Martins de Brito Mateus;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;283;Rita Maria Chagas Miguel Judas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;284;Elsa Maria Alves Dias;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;285;Cláudio Nuno dos Reis Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;286;Isa Belmira Camacho Morais;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;287;António José Rosa Ramos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;288;António Manuel Cardoso Pombeiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;289;Ana Isabel Manso Salgueiro Mouta Salvador;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;290;Ana Rita Amaral Maia de Almeida;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;291;Avelino Nuno dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;292;Josefina Garcia Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;293;Maria Luísa Martins Paulitos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;294;Fernando Jorge Lopes Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;295;Inês Apolinário Urbano;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;296;Salomé Russo Metelo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;297;José António Correia da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;298;Ana Rita Henriques Coelho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;299;Maria Nazaré Sapatinha Borrego Avó;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;300;André de Jesus Pereira Rosado Janeco;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;301;Úrsula Machado Lobato Pulquério;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;302;Fernando Paulo Trepado Cocharra;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;303;Augusto Máximo Flor;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;304;Maria Isabel Raposo Ramos Rocha;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;305;Maria Rita Pereira Peixoto de Magalhães;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;306;Henrique da Silva Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;307;Mário José D’Araújo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;308;Maria Bárbara Olaio da Silva Miguel Judas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;309;Natália Maria Gonçalves Pinto;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;310;Rui Miguel Gil Ferreirinho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;311;Cecília Maria Pina Queiroz;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;312;Francisco Miguel Pinto Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;313;Rita de Matos Sousa Vital Fonseca Raimundo Rendeiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;314;Maria João Moreira dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;315;Salustiano Lemos Gomes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;316;Patrícia Paula dos Santos Marques Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;317;Vítor Manuel Florêncio Lourenço;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;318;Fernando Jorge Martins Figueira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;319;Maria Teresa Morato Silva Rodrigues Cardinho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;320;Joaquim Estevão Miguel Judas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;321;Carla Marina Prazeres Marques;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;322;Marina Moleiro Junqueira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;323;Eduardo Manuel de Freitas Sant’Ana Araújo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;324;André Filipe Ventura Ângelo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;325;Cristina Manuela Alves Monteiro Nunes Francisco;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;326;Cristina Ascensão Oliveira Porfírio;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;327;Telmo Luís Malanho Rodrigues;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;328;Rui Fernando Rodrigues da Silva Vargas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;329;Maria Osvalda Arez Gonçalves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;330;Catarina De Jesus De Oliveira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;331;Licínio Manuel Sousa Jesus;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;332;Pedro Filipe Rodrigues Pedras Matos de Sousa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;333;Teresa Maria Fontan Forte da Silva Vargas;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;334;Marisa Furtado Rendeiro Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;335;André Alves Ferreira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;336;Emanuel Neto dos Santos Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;337;Cidália Robalo Alves Correia Jesus;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;338;Catarina Andreia Ferreira Sigorro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;339;Nuno Ricardo Aly de Castro Fernandes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;340;Fernando Olímpio Santos Figueiredo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;341;Ana Catarina Prazeres Marques Pinto Ramos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;342;Luzia Maria Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;343;Sérgio Luis Fonseca Oliveira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;344;Carlos Alberto Gomes Marques;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;345;Rute Sofia da Cruz Dias Figueiredo;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;346;Maria Catarina Santiago Prazeres Gomes Marques;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;347;João Tomás Salavessa Matias de Almeida;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;348;Silvia Marina Vieira Costa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;349;Beatriz Martins Santa Bárbara Gonçalves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;350;Sérgio Miguel Tavares Alves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;351;Luis Miguel Guerreiro Gonçalves dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;352;Alexandra Branco Ralo Barata Correia;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;353;Sílvia Cristina Romão;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;354;Eduardo Filipe Almeida Fernandes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;355;Gonçalo Miguel Pereira de Jesus Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;356;Marlene Sofia Prazeres Marques;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;357;Diana Maria Marques Lopes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;358;João Pedro Gomes Antão;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;359;Maria Lúcia Marques Veloso;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;360;Pedro de Araújo Farinha;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;361;Marco André Ribeiro Saavedra;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;362;Vanda Cordeiro Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;363;Sandra Isabel Carona Onofre;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;364;José Francisco Nunes Mancha;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;365;Inês de Saint-Maurice Esteves de Medeiros Victorino de Almeida;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;366;Ivan Costa Gonçalves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;367;Filipe Alexandre Pardal Pacheco;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;368;Francisca Luis Baptista Parreira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;369;Hélio Jorge Ferreira dos Anjos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;370;Joaquim António da Silva Gomes Barbosa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;371;Ana Margarida Machado da Silva Lourenço;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;372;Gabriel Machado da Rosa;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;373;Vanessa Oliveira Lima;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;374;António Francisco Espada Rita;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;375;Maria Teresa Torres Antunes Lino Craveiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;376;João Augusto Veredas Campos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;377;Cláudia Sofia Gomes de Matos Paredes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;378;João Carlos dos Santos Vieira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;379;Susana Maria Dias Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;380;Luís Filipe da Silva Mendes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;381;Maria Madalena Duarte Lopes Matos Barbosa Gamaliel Alves;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;382;Tomás Sena Martins Urbano;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;383;Maria José dos Santos Alves da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;384;José Augusto Barata;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;385;Zélia de Jesus Pacheco da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;386;José Carlos Rebelo Simões;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;387;Carlos Magno Valença Ferreira Walter de Magalhães;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;388;Nuno Alexandre Oliveira Mendes;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;389;Sara Sofia Martins Pinheiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;390;João Pedro Guterres Peixoto Costa Pereira;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;391;Tiago Daniel Graça Caetano;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;392;Neide Filipa Marinho Passarinho;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;393;Felicidade João Macuamule;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;394;António Manuel Figueira Martins;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;395;Rui Paulo Azevedo dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;396;Lucília Maria dos Santos;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;397;Sónia Raquel Pinto Peliano;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;398;Andreia Alexandra Flores de Miranda;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;399;Hugo Miguel Nunes Monteiro;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;400;Sara Raquel da Paixão Viegas da Silva;PAN;N
1503000000;CM;3;PAN;;PESSOAS – ANIMAIS – NATUREZA;401;Cláudia Sofia Barreto Gonçalves;PAN;N
